"","fips","averageDispensing","averageDeaths","state","county","region","Population","quadrant","classification","lat","lng"
"222",6075,44.2857142857143,29.546365,"California","San Francisco County, CA","West",866606,"lessMore","Large Central Metro",37.7558,-122.4449
"223",6077,65.8714285714286,17.3032625,"California","San Joaquin County, CA","West",767967,"lessMore","Medium Metro",37.9348,-121.2714
"224",6079,83.1714285714286,17.66728375,"California","San Luis Obispo County, CA","West",282249,"moreMore","Small Metro",35.3871,-120.4044
"225",6081,40.4285714285714,10.298125,"California","San Mateo County, CA","West",758308,"lessLess","Large Fringe Metro",37.4229,-122.329
"226",6083,68.7285714285714,15.8285375,"California","Santa Barbara County, CA","West",444766,"lessMore","Medium Metro",34.6729,-120.0169
"227",6085,31.7857142857143,9.41316125,"California","Santa Clara County, CA","West",1907105,"lessLess","Large Central Metro",37.2318,-121.6951
"228",6087,82.9857142857143,18.68871875,"California","Santa Cruz County, CA","West",269925,"moreMore","Large Fringe Metro",37.0562,-122.0018
"229",6089,170.428571428571,24.109465,"California","Shasta County, CA","West",179027,"moreMore","Small Metro",40.7637,-122.0405
"230",6091,18.3,29.6916575,"California","Sierra County, CA","West",2920,"lessMore","Noncore",39.5803,-120.5161
"231",6093,121.242857142857,22.36898875,"California","Siskiyou County, CA","West",43245,"moreMore","Noncore",41.5927,-122.5404
"232",6095,54.6857142857143,15.03043875,"California","Solano County, CA","West",446935,"lessMore","Large Fringe Metro",38.27,-121.9329
"233",6097,70.9142857142857,16.6861875,"California","Sonoma County, CA","West",489819,"lessMore","Medium Metro",38.5289,-122.8881
"234",6099,105.585714285714,16.26366625,"California","Stanislaus County, CA","West",550081,"moreMore","Medium Metro",37.5591,-120.9977
"235",6101,141.385714285714,13.57076,"California","Sutter County, CA","West",96385,"moreLess","Small Metro",39.0346,-121.6948
"236",6103,123.557142857143,13.6376875,"California","Tehama County, CA","West",64494,"moreLess","Micropolitan",40.1256,-122.2341
"237",6105,126.257142857143,25.7986975,"California","Trinity County, CA","West",12216,"moreMore","Noncore",40.6507,-123.1126
"238",6107,83.7428571428571,10.18560875,"California","Tulare County, CA","West",468680,"moreLess","Medium Metro",36.2202,-118.8005
"239",6109,163.171428571429,28.31805875,"California","Tuolumne County, CA","West",54515,"moreMore","Noncore",38.0276,-119.9548
"240",6111,63.0714285714286,16.1436675,"California","Ventura County, CA","West",841387,"lessMore","Large Fringe Metro",34.4561,-119.0836
"241",6113,62.1,12.65290375,"California","Yolo County, CA","West",219728,"lessLess","Large Fringe Metro",38.6866,-121.9016
"242",6115,94.1714285714286,14.7364025,"California","Yuba County, CA","West",80160,"moreLess","Small Metro",39.269,-121.3513
"243",8003,205.885714285714,25.79123375,"Colorado","Alamosa County, CO","Southwest",16180,"moreMore","Noncore",37.5729,-105.7883
"244",8005,62.3857142857143,16.8361975,"Colorado","Arapahoe County, CO","Southwest",657452,"lessMore","Large Fringe Metro",39.6498,-104.3393
"245",8007,60.6714285714286,15.60013875,"Colorado","Archuleta County, CO","Southwest",14196,"lessMore","Noncore",37.1935,-107.0483
"246",8009,87.6142857142857,16.17280625,"Colorado","Baca County, CO","Southwest",3555,"moreMore","Noncore",37.3192,-102.5605
"247",8011,43.7428571428571,20.6609225,"Colorado","Bent County, CO","Southwest",5356,"lessMore","Noncore",37.9551,-103.0717
"248",8013,61.5,16.6483525,"Colorado","Boulder County, CO","Southwest",1836556,"lessMore","Large Fringe Metro",40.0925,-105.3577
"249",8015,97.2,18.67104125,"Colorado","Chaffee County, CO","Southwest",20661,"moreMore","Noncore",38.747,-106.1941
"250",8017,63.3714285714286,9.332635,"Colorado","Cheyenne County, CO","Southwest",1795,"lessLess","Noncore",38.8279,-102.6036
"251",8019,48.9714285714286,15.63888375,"Colorado","Clear Creek County, CO","Southwest",9586,"lessMore","Noncore",39.6891,-105.6444
"252",8021,5.35,29.66643,"Colorado","Conejos County, CO","Southwest",8143,"lessMore","Noncore",37.2007,-106.1916
"253",8023,NA,29.81485625,"Colorado","Costilla County, CO","Southwest",3921,NA,"Noncore",37.2781,-105.4282
"254",8025,35.3,16.66779,"Colorado","Crowley County, CO","Southwest",5696,"lessMore","Noncore",38.3266,-103.7845
"255",8027,NA,21.722725,"Colorado","Custer County, CO","Southwest",5183,NA,"Noncore",38.1087,-105.3675
"256",8029,91.6285714285714,17.14440375,"Colorado","Delta County, CO","Southwest",31067,"moreMore","Noncore",38.8614,-107.8629
"257",8031,47.8285714285714,23.33295375,"Colorado","Denver County, CO","Southwest",735538,"lessMore","Large Central Metro",39.762,-104.8758
"258",8033,NA,19.92177125,"Colorado","Dolores County, CO","Southwest",2096,NA,"Noncore",37.7517,-108.5174
"259",8035,59.1285714285714,9.59639625,"Colorado","Douglas County, CO","Southwest",360750,"lessLess","Large Fringe Metro",39.3297,-104.9296
"260",8037,56.1142857142857,10.296,"Colorado","Eagle County, CO","Southwest",54929,"lessLess","Noncore",39.6279,-106.6954
"261",8039,28.1285714285714,12.89894875,"Colorado","Elbert County, CO","Southwest",27313,"lessLess","Noncore",39.2866,-104.1359
"262",8041,74.8,24.784995,"Colorado","El Paso County, CO","Southwest",728310,"lessMore","Medium Metro",38.8321,-104.5254
"263",8043,75.2857142857143,24.2068575,"Colorado","Fremont County, CO","Southwest",47867,"lessMore","Micropolitan",38.4731,-105.4395
"264",8045,94.8571428571429,15.86394375,"Colorado","Garfield County, CO","Southwest",60366,"moreMore","Noncore",39.5993,-107.904
"265",8047,NA,15.57585,"Colorado","Gilpin County, CO","Southwest",6235,NA,"Noncore",39.8575,-105.5226
"266",8049,52.2285714285714,13.401575,"Colorado","Grand County, CO","Southwest",15794,"lessLess","Noncore",40.1026,-106.1183
"267",8051,51.7428571428571,12.74847,"Colorado","Gunnison County, CO","Southwest",17593,"lessLess","Noncore",38.6668,-107.0316
"268",8053,NA,15.4206025,"Colorado","Hinsdale County, CO","Southwest",808,NA,"Noncore",37.8213,-107.3003
"269",8055,103.428571428571,41.374585,"Colorado","Huerfano County, CO","Southwest",6883,"moreMore","Noncore",37.6847,-104.9606
"270",8057,NA,18.8094225,"Colorado","Jackson County, CO","Southwest",1389,NA,"Noncore",40.6664,-106.3428
"271",8061,107.985714285714,12.1095025,"Colorado","Kiowa County, CO","Southwest",1458,"moreLess","Noncore",38.4326,-102.7402
"272",8063,NA,10.3782225,"Colorado","Kit Carson County, CO","Southwest",7121,NA,"Noncore",39.3055,-102.603
"273",8065,78.1285714285714,17.91754625,"Colorado","Lake County, CO","Southwest",7987,"lessMore","Noncore",39.2025,-106.3448
"274",8067,79.4571428571429,14.42227,"Colorado","La Plata County, CO","Southwest",56564,"lessLess","Micropolitan",37.2866,-107.8433
"275",8069,76.0714285714286,15.78981375,"Colorado","Larimer County, CO","Southwest",360428,"lessMore","Small Metro",40.6664,-105.4612
"276",8071,137.9,36.65357125,"Colorado","Las Animas County, CO","Southwest",14420,"moreMore","Noncore",37.3158,-104.0387
"277",8073,NA,13.3453,"Colorado","Lincoln County, CO","Southwest",5680,NA,"Noncore",38.9881,-103.514
"278",8075,84.5142857142857,14.66031125,"Colorado","Logan County, CO","Southwest",21974,"moreLess","Micropolitan",40.7247,-103.1101
"279",8077,95.3285714285714,19.3633025,"Colorado","Mesa County, CO","Southwest",155603,"moreMore","Micropolitan",39.0183,-108.4664
"280",8079,NA,17.50350875,"Colorado","Mineral County, CO","Southwest",773,NA,"Noncore",37.6689,-106.9241
"281",8081,144.271428571429,18.56959875,"Colorado","Moffat County, CO","Southwest",13144,"moreMore","Noncore",40.6184,-108.2074
"282",8083,91.1285714285714,18.45185,"Colorado","Montezuma County, CO","Southwest",26408,"moreMore","Noncore",37.3386,-108.5966
"283",8085,101.485714285714,14.4330525,"Colorado","Montrose County, CO","Southwest",43322,"moreLess","Noncore",38.4022,-108.2693
"284",8087,84.0571428571429,13.4359525,"Colorado","Morgan County, CO","Southwest",28941,"moreLess","Noncore",40.2626,-103.8097
"285",8089,115.885714285714,22.6108025,"Colorado","Otero County, CO","Southwest",18201,"moreMore","Noncore",37.9026,-103.7165
"286",8091,40.8,15.4406325,"Colorado","Ouray County, CO","Southwest",5001,"lessMore","Noncore",38.1555,-107.7693
"287",8093,14.0857142857143,17.52214625,"Colorado","Park County, CO","Southwest",18955,"lessMore","Noncore",39.1194,-105.7172
"288",8095,28.4,10.12930375,"Colorado","Phillips County, CO","Southwest",4367,"lessLess","Noncore",40.594,-102.3576
"289",8097,21.4333333333333,14.71972375,"Colorado","Pitkin County, CO","Southwest",17894,"lessLess","Noncore",39.2171,-106.9166
"290",8099,90.7571428571429,15.6400575,"Colorado","Prowers County, CO","Southwest",12106,"moreMore","Noncore",37.9552,-102.3934
"291",8101,120.871428571429,29.54772125,"Colorado","Pueblo County, CO","Southwest",169823,"moreMore","Small Metro",38.1735,-104.5127
"292",8103,30.7333333333333,18.92652,"Colorado","Rio Blanco County, CO","Southwest",6342,"lessMore","Noncore",39.9798,-108.2171
"293",8105,49.7428571428571,30.578665,"Colorado","Rio Grande County, CO","Southwest",11296,"lessMore","Noncore",37.5825,-106.3832
"294",8107,82.1428571428571,15.689745,"Colorado","Routt County, CO","Southwest",25560,"lessMore","Noncore",40.4851,-106.9913
"295",8109,NA,19.15866375,"Colorado","Saguache County, CO","Southwest",6938,NA,"Noncore",38.0805,-106.2815
"296",8111,NA,16.74823875,"Colorado","San Juan County, CO","Southwest",748,NA,"Noncore",37.764,-107.6762
"297",8113,44.3571428571429,12.66660625,"Colorado","San Miguel County, CO","Southwest",8105,"lessLess","Noncore",38.0038,-108.4057
"298",8115,85.9285714285714,13.07239375,"Colorado","Sedgwick County, CO","Southwest",2260,"moreLess","Noncore",40.8759,-102.3518
"299",8117,85.0714285714286,11.85260125,"Colorado","Summit County, CO","Southwest",30631,"moreLess","Noncore",39.6342,-106.1164
"300",8119,115.9,19.72685375,"Colorado","Teller County, CO","Southwest",25529,"moreMore","Noncore",38.8824,-105.1617
"301",8121,38.8,9.95271125,"Colorado","Washington County, CO","Southwest",4875,"lessLess","Noncore",39.971,-103.2012
"302",8125,75.8,5.75893875,"Colorado","Yuma County, CO","Southwest",10047,"lessLess","Noncore",40.0029,-102.4243
"303",9001,53.4571428571429,17.31456625,"Connecticut","Fairfield County, CT","Northeast",942426,"lessMore","Medium Metro",41.271,-73.3893
"304",9003,70.9428571428572,29.26559625,"Connecticut","Hartford County, CT","Northeast",889226,"lessMore","Large Central Metro",41.8064,-72.7329
"305",9005,71.5571428571429,31.3312925,"Connecticut","Litchfield County, CT","Northeast",179610,"lessMore","Large Fringe Metro",41.7925,-73.2453
"306",9007,68.4428571428571,27.12042625,"Connecticut","Middlesex County, CT","Northeast",161657,"lessMore","Large Fringe Metro",41.4632,-72.5351
"307",9009,76.7142857142857,30.12023,"Connecticut","New Haven County, CT","Northeast",851948,"lessMore","Medium Metro",41.4106,-72.9321
"308",9011,79.6428571428571,31.97553875,"Connecticut","New London County, CT","Northeast",264999,"lessMore","Medium Metro",41.4867,-72.1014
"309",9013,53.7571428571429,21.36039875,"Connecticut","Tolland County, CT","Northeast",150600,"lessMore","Large Fringe Metro",41.855,-72.3365
"310",9015,80.0285714285714,31.5673375,"Connecticut","Windham County, CT","Northeast",116540,"lessMore","Large Fringe Metro",41.83,-71.9874
"311",10001,84.9857142857143,26.392745,"Delaware","Kent County, DE","Northeast",183643,"moreMore","Small Metro",39.086,-75.5686
"312",10003,88.5142857142857,32.88608125,"Delaware","New Castle County, DE","Northeast",561531,"moreMore","Medium Metro",39.5768,-75.6527
"313",10005,122.085714285714,30.3029725,"Delaware","Sussex County, DE","Northeast",241635,"moreMore","Noncore",38.6606,-75.39
"314",11001,37,33.45852625,"District of Columbia","District of Columbia, DC","Northeast",712816,"lessMore","Large Central Metro",38.9047,-77.0163
"315",12001,87.1714285714286,11.357355,"Florida","Alachua County, FL","Southeast",271218,"moreLess","Small Metro",29.6747,-82.3577
"316",12003,152.957142857143,22.99463375,"Florida","Baker County, FL","Southeast",29566,"moreMore","Noncore",30.3311,-82.2846
"317",12005,126.571428571429,22.122105,"Florida","Bay County, FL","Southeast",171322,"moreMore","Small Metro",30.2652,-85.6203
"318",12007,108.757142857143,23.31372125,"Florida","Bradford County, FL","Southeast",28593,"moreMore","Noncore",29.95,-82.1687
"319",12009,102.285714285714,36.7013325,"Florida","Brevard County, FL","Southeast",608459,"moreMore","Medium Metro",28.2937,-80.7323
"320",12011,70.1714285714286,22.4398175,"Florida","Broward County, FL","Southeast",1958105,"lessMore","Large Central Metro",26.1523,-80.4871
"321",12013,78.5285714285714,14.2974675,"Florida","Calhoun County, FL","Southeast",14078,"lessLess","Noncore",30.4061,-85.1971
"322",12015,110.757142857143,9.57212125,"Florida","Charlotte County, FL","Southeast",194711,"moreLess","Small Metro",26.9055,-81.9123
"323",12017,110.314285714286,29.6282125,"Florida","Citrus County, FL","Southeast",153010,"moreMore","Noncore",28.8489,-82.4794
"324",12019,103.257142857143,25.52428375,"Florida","Clay County, FL","Southeast",221770,"moreMore","Medium Metro",29.9831,-81.8579
"325",12021,75.2428571428571,17.053575,"Florida","Collier County, FL","Southeast",392973,"lessMore","Small Metro",26.1108,-81.3475
"326",12023,134.685714285714,20.28477625,"Florida","Columbia County, FL","Southeast",72654,"moreMore","Micropolitan",30.2242,-82.6215
"327",12027,66.3714285714286,13.10650875,"Florida","DeSoto County, FL","Southeast",38520,"lessLess","Noncore",27.1863,-81.8094
"328",12029,44.5,29.525005,"Florida","Dixie County, FL","Southeast",17057,"lessMore","Noncore",29.6082,-83.1588
"329",12031,99.6428571428571,33.36568875,"Florida","Duval County, FL","Southeast",966728,"moreMore","Medium Metro",30.3316,-81.6708
"330",12033,138.1,21.598045,"Florida","Escambia County, FL","Southeast",322364,"moreMore","Medium Metro",30.669,-87.363
"331",12035,97.5142857142857,19.15133875,"Florida","Flagler County, FL","Southeast",118451,"moreMore","Medium Metro",29.4614,-81.3136
"332",12037,104.871428571429,25.55862,"Florida","Franklin County, FL","Southeast",12201,"moreMore","Noncore",29.8765,-84.814
"333",12039,62.0714285714286,7.78945375,"Florida","Gadsden County, FL","Southeast",45277,"lessLess","Small Metro",30.5795,-84.6136
"334",12041,49.3,14.40157125,"Florida","Gilchrist County, FL","Southeast",18885,"lessLess","Noncore",29.7258,-82.8004
"335",12043,2.75,19.73317,"Florida","Glades County, FL","Southeast",14198,"lessMore","Noncore",26.9564,-81.189
"336",12045,118.1,20.20140125,"Florida","Gulf County, FL","Southeast",13534,"moreMore","Noncore",29.9556,-85.2266
"337",12047,57.8571428571429,13.1239975,"Florida","Hamilton County, FL","Southeast",14521,"lessLess","Noncore",30.4964,-82.9479
"338",12049,61.1428571428571,13.38196875,"Florida","Hardee County, FL","Southeast",26822,"lessLess","Noncore",27.4927,-81.81
"339",12051,86.4285714285714,15.37686625,"Florida","Hendry County, FL","Southeast",42813,"moreMore","Noncore",26.5535,-81.1659
"340",12053,118.842857142857,24.74335625,"Florida","Hernando County, FL","Southeast",198792,"moreMore","Large Fringe Metro",28.5535,-82.4245
"341",12055,82.7428571428571,21.78821625,"Florida","Highlands County, FL","Southeast",106639,"moreMore","Noncore",27.3433,-81.341
"342",12057,97.1285714285714,17.9441675,"Florida","Hillsborough County, FL","Southeast",1497957,"moreMore","Large Central Metro",27.9291,-82.3091
"343",12059,101.7,19.68184875,"Florida","Holmes County, FL","Southeast",19594,"moreMore","Noncore",30.8679,-85.814
"344",12061,105.842857142857,19.77553125,"Florida","Indian River County, FL","Southeast",162518,"moreMore","Micropolitan",27.6943,-80.6062
"345",12063,83.4857142857143,11.6216875,"Florida","Jackson County, FL","Southeast",46085,"moreLess","Noncore",30.7954,-85.2155
"346",12065,68.2285714285714,14.10715625,"Florida","Jefferson County, FL","Southeast",14543,"lessLess","Noncore",30.4375,-83.8953
"347",12067,39.6428571428571,20.16053125,"Florida","Lafayette County, FL","Southeast",8482,"lessMore","Noncore",29.9855,-83.1811
"348",12069,91.9,17.872825,"Florida","Lake County, FL","Southeast",375492,"moreMore","Large Fringe Metro",28.7615,-81.7113
"349",12071,87.6714285714286,23.6021325,"Florida","Lee County, FL","Southeast",790767,"moreMore","Medium Metro",26.5779,-81.8337
"350",12073,80.7285714285714,8.73487875,"Florida","Leon County, FL","Southeast",295460,"lessLess","Small Metro",30.458,-84.2779
"351",12075,119.785714285714,22.518665,"Florida","Levy County, FL","Southeast",42214,"moreMore","Noncore",29.3184,-82.7436
"352",12077,42.2,11.60329375,"Florida","Liberty County, FL","Southeast",8364,"lessLess","Noncore",30.2414,-84.8829
"353",12079,73.0714285714286,12.33020125,"Florida","Madison County, FL","Southeast",18707,"lessLess","Noncore",30.4441,-83.4701
"354",12081,96.5571428571428,32.01786375,"Florida","Manatee County, FL","Southeast",411219,"moreMore","Medium Metro",27.4719,-82.3153
"355",12083,97.6142857142857,30.40227125,"Florida","Marion County, FL","Southeast",373513,"moreMore","Small Metro",29.2102,-82.0567
"356",12085,88,23.93804875,"Florida","Martin County, FL","Southeast",162088,"moreMore","Medium Metro",27.0775,-80.4315
"357",12086,36.0428571428571,9.35686,"Florida","Miami-Dade County, FL","Southeast",2707303,"lessLess","Large Central Metro",25.615,-80.5623
"358",12087,113.242857142857,28.7096725,"Florida","Monroe County, FL","Southeast",73900,"moreMore","Micropolitan",25.3187,-81.1087
"359",12089,113.771428571429,24.99913875,"Florida","Nassau County, FL","Southeast",91113,"moreMore","Medium Metro",30.6107,-81.8017
"360",12091,117.9,21.2134675,"Florida","Okaloosa County, FL","Southeast",212820,"moreMore","Small Metro",30.6913,-86.5917
